,Code,Property_Location,Mailing Address
2328,1517_264_31.01,649 NUGENTOWN ROAD,649 NUGENTOWN RD
2329,1517_264_31.02,289 OTIS BOG ROAD,289 OTIS BOG RD
2330,1517_264_32,240 STAGE ROAD,1510 RTE 539
2331,1517_264_33,207 STAGE ROAD,1510 RTE 539
2332,1517_264_34,211 OTIS BOG ROAD,1510 RTE 539
2333,1517_264_35,215 OTIS BOG ROAD,1510 RTE 539
2334,1517_264_36,190 STAGE ROAD,190 STAGE RD
2335,1517_264_37,4 PINEOAK DRIVE,4 PINEOAK DR
2336,1517_264_38,6 PINEOAK DRIVE,6 PINEOAK DR
2337,1517_264_39,8 PINEOAK DRIVE,8 PINEOAK DR
2338,1517_264_40,10 PINEOAK DRIVE,10 PINEOAK DR
2339,1517_264_41,12 PINEOAK DRIVE,12 PINEOAK DR
2340,1517_264_42,14 PINEOAK DRIVE,14 PINEOAK DR
2341,1517_264_43,16 PINEOAK DRIVE,16 PINEOAK DR
2342,1517_264_44,15 PINEOAK DRIVE,15 PINEOAK DR
2343,1517_264_45,13 PINEOAK DRIVE,13 PINEOAK DR
2344,1517_264_46,11 PINEOAK DRIVE,11 PINEOAK DR
2345,1517_264_47,9 PINEOAK DRIVE,9 PINEOAK DR
2346,1517_264_48,7 PINEOAK DRIVE,3232 NEWMARK DR
2347,1517_264_49,5 PINEOAK DRIVE,5 PINEOAK DR
2348,1517_264_51,204 STAGE ROAD,204 STAGE RD
2349,1517_264.01_1,4 PEMBROOK COURT,4 PEMBROOK CT
2350,1517_264.01_2,6 PEMBROOK COURT,6 PEMBROOK CT
2351,1517_264.01_4,5 LULLINGSTONE LANE,5 LULLINGSTONE LN
2352,1517_264.01_5,3 LULLINGSTONE LANE,3 LULLINGSTONE LN
2353,1517_265_5,190 BELOFF DRIVE,190 BELOFF DR
2354,1517_265_7,186 BELOFF DRIVE,665 RADIO ROAD
2355,1517_265_10,178 BELOFF DRIVE,178 BELOFF DR
2356,1517_266_9,180 GIFFORDTOWN LANE,905 RAILROAD DR
2357,1517_266_13,168 GIFFORDTOWN LANE,168 GIFFORDTOWN LN
2358,1517_267_3,12 LEACOCK DRIVE,12 LEACOCK DR
2359,1517_267_4,16 LEACOCK DRIVE,12 LEACOCK DR
2360,1517_267_5,154 GIFFORDTOWN LANE,520 NUGENTOWN RD
2361,1517_268_5,15 LEACOCK DRIVE,11 LEACOCK DR
2362,1517_268_6,11 LEACOCK DRIVE,11 LEACOCK DR
2363,1517_268_7,7 LEACOCK DRIVE,11 LEACOCK DR
2364,1517_268_8,144 GIFFORDTOWN LANE,144 GIFFORDTOWN LN
2365,1517_269_1.01,695 NUGENTOWN ROAD,498 NUGENTOWN RD
2366,1517_269_1.02,417 NUGENTOWN ROAD,417 NUGENTOWN RD
2367,1517_269_3,GIFFORDTOWN LANE,665 RADIO RD
2368,1517_269_4,145 GIFFORDTOWN LANE,145 GIFFORDTOWN LN
2369,1517_269_6,157 GIFFORDTOWN LANE,157 GIFFORDTOWN LN
2370,1517_269_7,175 GIFFORDTOWN LANE,175 GIFFORDTOWN LN
2371,1517_269_7.01,169 GIFFORDTOWN LANE,169 GIFFORDTOWN LN
2372,1517_269_7.02,163 GIFFORDTOWN LANE,163 GIFFORDTOWN LN
2373,1517_269_9,OFF POHATCONG LAKE,665 RADIO RD
2374,1517_269_10,141 GIFFORDTOWN LANE,"823 RADIO RD, PO BOX 660"
2375,1517_269_11,181 GIFFORDTOWN LANE,187 GIFFORDTOWN LN
2376,1517_269_12,187 GIFFORDTOWN LANE,187 GIFFORDTOWN LN
2377,1517_269_13,193 GIFFORDTOWN LANE,193 GIFFORDTOWN LN
2378,1517_270_2,133 GIFFORDTOWN LANE,133 GIFFORDTOWN LN
2379,1517_270_3,127 GIFFORDTOWN LANE,127 GIFFORDTOWN LN
2380,1517_270_4,121 GIFFORDTOWN LANE,121 GIFFORDTOWN LN
2381,1517_270_5,115 GIFFORDTOWN LANE,115 GIFFORDTOWN LN
2382,1517_270_6,109 GIFFORDTOWN LANE,46 STAGE RD
2383,1517_270_7,46 STAGE ROAD,46 STAGE RD
2384,1517_270_8,36 STAGE ROAD,137 RAILROAD DR
2385,1517_270_8.01,34 STAGE ROAD,34 STAGE RD
2386,1517_270_9,30 STAGE ROAD,30 STAGE RD
2387,1517_270_10,32 STAGE ROAD,32 STAGE RD
2388,1517_270_11.01,103 MATHIS DRIVE,103 MATHIS DR
2389,1517_270_11.02,MATHIS DRIVE,165 STAGE RD
2390,1517_270_12.01,111 MATHIS DRIVE,111 MATHIS DR
2391,1517_270_12.02,1 BEAR HOLLOW LANE,1 BEAR HOLLOW LN
2392,1517_270_12.03,3 BEAR HOLLOW LANE,3 BEAR HOLLOW LN
2393,1517_270_12.04,5 BEAR HOLLOW LANE,5 BEAR HOLLOW LN
2394,1517_270_12.05,7 BEAR HOLLOW LANE,10 INDIAN CREEK RD
2395,1517_270_12.06,9 BEAR HOLLOW LANE,9 BEAR HOLLOW LN
2396,1517_270_12.07,11 BEAR HOLLOW LANE,11 BEAR HOLLOW LN
2397,1517_270_12.08,13 BEAR HOLLOW LANE,13 BEAR HOLLOW LN
2398,1517_270_12.09,15 BEAR HOLLOW LANE,15 BEAR HOLLOW LN
2399,1517_270_12.10,17 BEAR HOLLOW LANE,17 BEAR HOLLOW LN
2400,1517_270_12.11,19 BEAR HOLLOW LANE,19 BEAR HOLLOW LN
2401,1517_270_12.12,21 BEAR HOLLOW LANE,21 BEAR HOLLOW LN
2402,1517_270_12.13,23 BEAR HOLLOW LANE,23 BEAR HOLLOW LN
2403,1517_270_12.14,340 TAYLOR STREET,12 DAVIDS LN
2404,1517_270_12.15,318 TAYLOR STREET,318 TAYLOR ST
2405,1517_270_12.16,314 TAYLOR STREET,314 TAYLOR ST
2406,1517_270_12.17,310 TAYLOR STREET,310 TAYLOR ST
2407,1517_270_12.18,306 TAYLOR STREET,306 TAYLOR ST
2408,1517_270_12.19,TAYLOR STREET,590 RTE 539
2409,1517_270_12.20,322 TAYLOR STREET,322 TAYLOR ST
2410,1517_270_13,302 TAYLOR STREET,"823 RADIO RD, PO BOX 660"
2411,1517_270_14,211 ALLEN STREET,211 ALLEN ST
2412,1517_270_15,209 ALLEN STREET,209 2ND ST
2413,1517_270_16,CONOVER STREET,44 MY WAY
2414,1517_270_17,CONOVER STREET,44 MY WAY
2415,1517_270_18,10 JOAN DRIVE,207 ALLEN ST
2416,1517_270_19,6 JOAN DRIVE,207 ALLEN ST
2417,1517_270_20,207 ALLEN STREET,350 FROG POND RD
2418,1517_270_22,205 ALLEN STREET,205 ALLEN ST
2419,1517_270_24,203 ALLEN STREET,203 ALLEN ST
2420,1517_270_26,201 ALLEN STREET,201 ALLEN ST
2421,1517_270_27,205 MATHIS DRIVE,205 MATHIS DR
2422,1517_270_30,201 MATHIS DRIVE,201 MATHIS DR
2423,1517_270_31,202 ALLEN STREET,202 ALLEN ST
2424,1517_270_32,204 ALLEN STREET,204 ALLEN ST
2425,1517_270_33,206 ALLEN STREET,206 ALLEN ST
2426,1517_270_34,208 ALLEN STREET,208 ALLEN ST
2427,1517_270_35,210 ALLEN STREET,210 ALLEN ST
2428,1517_270_40,233 LAKESIDE DRIVE,1661 WORTHINGTON RD #100
2429,1517_270_41,235 LAKESIDE DRIVE,235 LAKESIDE DR
2430,1517_270_42,237 LAKESIDE DRIVE,237 LAKESIDE DR
2431,1517_270_43,239 LAKESIDE DRIVE,239 LAKESIDE DR
2432,1517_270_44,241 LAKESIDE DRIVE,241 LAKESIDE DR
2433,1517_270_46,243 LAKESIDE DRIVE,243 LAKESIDE DR
2434,1517_270_47,216 ALLEN STREET,216 ALLEN ST
2435,1517_270_49,139 GIFFORDTOWN LANE,139 GIFFORDTOWN LN
2436,1517_270.01_1,2 BEAR HOLLOW LANE,2 BEAR HOLLOW LN
2437,1517_270.01_2,6 BEAR HOLLOW LANE,6 BEAR HOLLOW LN
2438,1517_270.01_3,10 BEAR HOLLOW LANE,10 BEAR HOLLOW LN
2439,1517_270.01_4,14 BEAR HOLLOW LANE,14 BEAR HOLLOW LN
2440,1517_270.01_5,18 BEAR HOLLOW LANE,18 BEAR HOLLOW LN
2441,1517_270.01_6,22 BEAR HOLLOW LANE,22 BEAR HOLLOW LN
2442,1517_270.01_7,26 BEAR HOLLOW LANE,26 BEAR HOLLOW LA
2443,1517_271_1,301 DIVISION STREET,29 WATERS EDGE DR
2444,1517_271_4,244 LAKESIDE DRIVE,244 LAKESIDE DR
2445,1517_271_5,242 LAKESIDE DRIVE,242 LAKESIDE DR
2446,1517_271_7,240 LAKESIDE DRIVE,240 LAKESIDE DR
2447,1517_271_8,238 LAKESIDE DRIVE,238 LAKESIDE DR
2448,1517_271_9,236 LAKESIDE DRIVE,236 LAKESIDE DR
2449,1517_271_11,234 LAKESIDE DRIVE,PO BOX 943
2450,1517_271_12,232 LAKESIDE DRIVE,232 LAKESIDE DR
2451,1517_271_14,230 LAKESIDE DRIVE,230 LAKESIDE DR
2452,1517_271_16.01,228 LAKESIDE DRIVE,228 LAKESIDE DR
2453,1517_272_1,203 DIVISION STREET,203 DIVISION ST
2454,1517_272_3,202 TAYLOR STREET,202 TAYLOR ST
2455,1517_272_4,204 TAYLOR STREET,204 TAYLOR ST
2456,1517_272_5,204 MATHIS DRIVE,204 MATHIS DR
2457,1517_272_6,206 MATHIS DRIVE,206 MATHIS DR
2458,1517_272_7,149 ALLEN STREET,149 ALLEN ST
2459,1517_272_9,205 DIVISION STREET,205 DIVISION ST
2460,1517_273_1,115 DIVISION STREET,110 CAYUGA LAKE DR
2461,1517_273_3,111 DIVISION STREET,111 DIVISION ST
2462,1517_273_4,109 DIVISION STREET,109 DIVISION ST
2463,1517_273_5,107 DIVISION STREET,107 DIVISION ST
2464,1517_273_6,105 DIVISION STREET,125 EAST HUDSON DR
2465,1517_273_7,103 DIVISION STREET,103 DIVISION ST
2466,1517_273_8,12 STAGE ROAD,12 STAGE RD
2467,1517_273_9,16 STAGE ROAD,16 STAGE RD
2468,1517_273_10,102 MATHIS DRIVE,102 MATHIS DR
2469,1517_273_11,104 MATHIS DRIVE,104 MATHIS DR
2470,1517_273_12,106 MATHIS DRIVE,106 MATHIS DR
2471,1517_273_13,108 MATHIS DRIVE,108 MATHIS DR
2472,1517_273_14,110 MATHIS DRIVE,110 MATHIS DR
2473,1517_273_15,205 TAYLOR STREET,205 TAYLOR ST
2474,1517_273_16,201 TAYLOR STREET,91 ST ANDREWS DR
2475,1517_274_3,102 DIVISION STREET,108 WILLOW LANDING TER
2476,1517_275_2,249 ROUTE 9 SOUTH,249 RTE 9 S
2477,1517_275_7,202 DIVISION STREET,202 DIVISION ST
2478,1517_275_8,245 ROUTE 9 SOUTH,245 RTE 9 S
2479,1517_275_9,243 ROUTE 9 SOUTH,243 RTE 9 S
2480,1517_275_10,204 DIVISION STREET,204 DIVISION ST
2481,1517_275_11,206 DIVISION STREET,206 DIVISION ST
2482,1517_275_12,208 DIVISION STREET,208 DIVISION ST
2483,1517_275_13,210 DIVISION STREET,49 JARED LN
2484,1517_276_6,39 STAGE ROAD,39 STAGE RD
2485,1517_276_7,35 STAGE ROAD,35 STAGE RD
2486,1517_276_12,409 ROUTE 9 SOUTH,20 S OLIVE ST #203
2487,1517_276.01_1,101 STAGE ROAD,20 HARVEST WAY
2488,1517_276.01_1.01,91 GIFFORD ROAD,91 GIFFORD RD
2489,1517_276.01_2,85 GIFFORD ROAD,365 HERITAGE WAY
2490,1517_276.01_3,75 GIFFORD ROAD,75 GIFFORD RD
2491,1517_276.01_4,50 GIFFORDTOWN LANE,50 GIFFORDTOWN LN
2492,1517_276.01_14.01,455 ROUTE 9 SOUTH,455 RT 9 S
2493,1517_276.01_14.01_X,455 ROUTE 9 SOUTH,455 RT 9 S
2494,1517_276.01_14.02,30 GIFFORDTOWN LANE,455 RT 9 S
2495,1517_276.01_15,7 GIFFORD ROAD,665 RADIO RD
2496,1517_276.01_16,7 GIFFORD ROAD,665 RADIO RD
2497,1517_276.01_17,7 GIFFORD ROAD,665 RADIO RD
2498,1517_277_1.01,535 ROUTE 9 SOUTH,505 RTE 9 S
2499,1517_277_2.01,565 ROUTE 9 SOUTH,333 BAY AVE
2500,1517_277_2.01_B01,545 ROUTE 9 SOUTH,333 BAY AVE
2501,1517_277_4,505 ROUTE 9 SOUTH,505 RTE 9 S
2502,1517_277_5,10 GIFFORD ROAD,665 RADIO RD
2503,1517_277_6,30 GIFFORD ROAD,PO BOX 485
2504,1517_277_7,50 GIFFORD ROAD,50 GIFFORD RD
2505,1517_277_8,90 GIFFORD ROAD,90 GIFFORD RD
2506,1517_277_8.01,80 GIFFORD ROAD,80 GIFFORD RD
2507,1517_277_9,98 GIFFORD ROAD,258 E MAIN ST
2508,1517_277_10,2 SANDY COURT,2 SANDY CT
2509,1517_277_12,4 SANDY COURT,4 SANDY CT
2510,1517_277_13,6 SANDY COURT,6 SANDY CT
2511,1517_277_14,8 SANDY COURT,8 SANDY CT
2512,1517_277_15,10 SANDY COURT,10 SANDY COURT
2513,1517_277_16,11 SANDY COURT,11 SANDY CT
2514,1517_277_17,9 SANDY COURT,9 SANDY CT
2515,1517_277_18,7 SANDY COURT,7 SANDY CT
2516,1517_277_19,5 SANDY COURT,5 SANDY CT
2517,1517_277_20,3 SANDY COURT,3 SANDY CT
2518,1517_277_21,1 SANDY COURT,1 SANDY CT
2519,1517_278_3,239 STAGE ROAD,239 STAGE RD
2520,1517_278_4.02,223 STAGE ROAD,21 CEDARWOOD LN
2521,1517_278_4.03,221 STAGE ROAD,221 STAGE RD
2522,1517_278_4.04,219 STAGE ROAD,205 NATIONAL UNION BLVD
2523,1517_278_4.05,225 STAGE ROAD,225 STAGE RD
2524,1517_278_4.07,229 STAGE ROAD,229 STAGE RD
2525,1517_278_5,195 STAGE ROAD,185 STAGE RD
2526,1517_278_5.01,185 STAGE ROAD,185 STAGE RD
2527,1517_278_7,175 STAGE ROAD,175 STAGE RD
2528,1517_278_8.03,165 STAGE ROAD,165 STAGE RD
2529,1517_278_9.01,4 PATRICIA LANE,4 PATRICIA LN
2530,1517_278_9.02,8 PATRICIA LANE,8 PATRICIA LN
2531,1517_278_9.03,12 PATRICIA LANE,12 PATRICIA LN
2532,1517_278_9.04,15 PATRICIA LANE,15 PATRICIA LN
2533,1517_278_10,135 STAGE ROAD,135 STAGE RD
2534,1517_278_11.01,145 STAGE ROAD,145 STAGE ROAD
2535,1517_278_11.02,11 PATRICIA LANE,14 E ATLANTIC AVE
2536,1517_278_14,671 ROUTE 9 SOUTH,671 ROUTE 9 SOUTH
2537,1517_278_16.01,675 ROUTE 9 SOUTH,675 RTE 9 S
2538,1517_278_17,699 ROUTE 9 SOUTH,10 WEST SHREWSBURY DR
2539,1517_278_17.03,115 OTIS BOG ROAD,10 WEST SHREWSBURY DR
2540,1517_278_20.02,205 STAGE ROAD,205 STAGE RD
2541,1517_278_21,215 STAGE ROAD,215 STAGE RD
2542,1517_278_22,OFF STAGE ROAD,665 RADIO RD
2543,1517_278_23,209 STAGE ROAD,209 STAGE RD
2544,1517_278_24.01,211 STAGE ROAD,211 STAGE RD
2545,1517_278_25,237 STAGE ROAD,237 STAGE RD
2546,1517_278_26,235 STAGE ROAD,235 STAGE RD
2547,1517_278_27,233 STAGE ROAD,233 STAGE RD
2548,1517_279_1,STAGE ROAD,351 STAGE RD
2549,1517_279_2,345 STAGE ROAD,345 STAGE RD
2550,1517_279_3,341 STAGE ROAD,341 STAGE RD
2551,1517_280_1,62 STAGE ROAD,7 CAROLYN DR
2552,1517_280_1.01,7 CAROLYN DRIVE,7 CAROLYN DR
2553,1517_280_1.02,11 CAROLYN DRIVE,11 CAROLYN DR
2554,1517_280_1.03,15 CAROLYN DRIVE,144 PLEASANT PL
2555,1517_280_1.04,19 CAROLYN DRIVE,19 CAROLYN DR
2556,1517_280_1.05,23 CAROLYN DRIVE,23 CAROLYN DR
2557,1517_280_1.06,27 CAROLYN DRIVE,27 CAROLYN DR
2558,1517_280_1.07,28 CAROLYN DRIVE,28 CAROLYN DR
2559,1517_280_1.10,24 CAROLYN DRIVE,24 CAROLYN DR
2560,1517_280_1.11,20 CAROLYN DRIVE,20 CAROLYN DR
2561,1517_280_1.12,14 CAROLYN DRIVE,14 CAROLYN DR
2562,1517_280_1.13,10 CAROLYN DRIVE,10 CAROLYN DR
2563,1517_280_1.14,8 CAROLYN DRIVE,8 CAROLYN DR
2564,1517_280_1.15,4 CAROLYN DRIVE,4 CAROLYN DR
2565,1517_280_1.17,409 STAGE ROAD,409 STAGE RD
2566,1517_280_1.18,419 STAGE ROAD,419 STAGE RD
2567,1517_280_1.19,415 STAGE ROAD,415 STAGE RD
2568,1517_280_2,REAR OF STAGE ROAD,11 CAROLYN DR
2569,1517_280_3,351 STAGE ROAD,351 STAGE RD
2570,1517_280_4,OFF STAGE ROAD,665 RADIO RD
2571,1517_280_6.01,427 STAGE ROAD,427 STAGE RD
2572,1517_280_6.02,435 STAGE ROAD,425 STAGE RD
2573,1517_280_7,447 STAGE ROAD,447 STAGE RD
2574,1517_280_9,453 STAGE ROAD,453 STAGE RD
2575,1517_280_10,461 STAGE ROAD,461 STAGE RD
2576,1517_280_11,449 STAGE ROAD,449 STAGE RD
2577,1517_280_12,445 STAGE ROAD,447 STAGE RD
2578,1517_280_13,441 STAGE ROAD,441 STAGE RD
2579,1517_280_14,423 STAGE ROAD,423 STAGE RD
2580,1517_281_3,WEST OF N.Y. HIGHWAY,1510 RTE 539
2581,1517_281_5.01,885 ROUTE 9 SOUTH,885 RTE 9 S
2582,1517_281_5.02,129 OLD ICE HOUSE ROAD,129 OLD ICE HOUSE RD
2583,1517_281_5.03,113 OLD ICE HOUSE ROAD,113 OLD ICE HOUSE RD
2584,1517_281_5.04,117 OLD ICE HOUSE ROAD,117 OLD ICE HOUSE RD
2585,1517_281_5.05,125 OLD ICE HOUSE ROAD,125 OLD ICE HOUSE RD
2586,1517_281_5.06,OFF ROUTE 9 SOUTH,665 RADIO RD
2587,1517_281_5.09,109 OLD ICE HOUSE ROAD,109 OLD ICE HOUSE RD
2588,1517_281_5.10,4 WOODDUCK DRIVE,4 WOODDUCK DR
2589,1517_281_5.11,6 WOODDUCK DRIVE,6 WOODDUCK DR
2590,1517_281_5.12,8 WOODDUCK DRIVE,8 WOODDUCK DR
2591,1517_281_5.13,7 WOODDUCK DRIVE,7 WOODDUCK DR
2592,1517_281_5.15,3 WOODDUCK DRIVE,3 WOODDUCK DR
2593,1517_281_5.17,121 OLD ICE HOUSE ROAD,117 OLD ICE HOUSE RD
2594,1517_281_7,805 ROUTE 9 SOUTH,665 RADIO RD
2595,1517_281.01_170,BAY VIEW HEIGHTS,665 RADIO RD
2596,1517_281.01_180,BAY VIEW HEIGHTS,665 RADIO RD
2597,1517_281.01_185,BAY VIEW HEIGHTS,665 RADIO RD
2598,1517_281.01_187,BAY VIEW HEIGHTS,665 RADIO RD
2599,1517_281.02_200,BAY VIEW HEIGHTS,665 RADIO RD
2600,1517_281.03_250,BAYVIEW HEIGHTS,665 RADIO RD
2601,1517_281.03_257,BAY VIEW HEIGHTS,665 RADIO RD
2602,1517_281.03_260,BAY VIEW HEIGHTS,665 RADIO RD
2603,1517_281.03_265,BAYVIEW HEIGHTS,665 RADIO RD
2604,1517_281.03_270,BAY VIEW HEIGHTS,665 RADIO RD
2605,1517_281.03_273,BAY VIEW HEIGHTS,665 RADIO RD
2606,1517_281.03_275,BAY VIEW HEIGHTS,665 RADIO RD
2607,1517_281.03_280,BAY VIEW HEIGHTS,665 RADIO RD
2608,1517_281.04_150,BAY VIEW HEIGHTS,665 RADIO RD
2609,1517_281.04_155,BAY VIEW HEIGHTS,665 RADIO RD
2610,1517_281.04_160,MORRIS DRIVE,665 RADIO RD
2611,1517_281.05_100,MORRIS DRIVE,665 RADIO RD
2612,1517_281.06_45,MORRIS DRIVE,665 RADIO RD
2613,1517_281.06_50,BAY VIEW HEIGHTS,665 RADIO RD
2614,1517_281.06_70,BAY VIEW HEIGHTS,665 RADIO RD
2615,1517_282_1,500 MATHISTOWN ROAD,500 MATHISTOWN RD
2616,1517_282_1.05,34 HARVEST WAY,34 HARVEST WAY
2617,1517_282_1.07,38 HARVEST WAY,38 HARVEST WAY
2618,1517_282_1.08,40 HARVEST WAY,40 HARVEST WAY
2619,1517_282_1.10,44 HARVEST WAY,44 HARVEST WAY
2620,1517_282_1.11,45 HARVEST WAY,45 HARVEST WAY
2621,1517_282_1.12,43 HARVEST WAY,43 HARVEST WAY
2622,1517_282_1.13,41 HARVEST WAY,41 HARVEST WAY
2623,1517_282_1.14,39 HARVEST WAY,14221 DALLAS PKY #1000
2624,1517_282_1.15,37 HARVEST WAY,37 HARVEST WAY
2625,1517_282_1.16,35 HARVEST WAY,35 HARVEST WAY
2626,1517_282_1.17,10 VICARI WAY,10 VICARI WAY
2627,1517_282_1.18,12 VICARI WAY,12 VICARI WAY
2628,1517_282_1.19,14 VICARI WAY,14 VICARI WAY
2629,1517_282_1.20,16 VICARI WAY,16 VICARI WAY
2630,1517_282_1.21,18 VICARI WAY,18 VICARI WAY
2631,1517_282_1.23,22 VICARI WAY,22 VICARI WAY
2632,1517_282_1.24,24 VICARI WAY,24 VICARI WAY
2633,1517_282_1.25,26 VICARI WAY,26 VICARI WAY
2634,1517_282_1.26,28 VICARI WAY,28 VICARI WAY
2635,1517_282_1.28,30 VICARI WAY,620 MARKET ST ONE CTR SQ
2636,1517_282_1.29,32 VICARI WAY,32 VICARI WAY
2637,1517_282_1.31,2 KARA COURT,2 KARA CT
2638,1517_282_1.32,4 KARA COURT,4 KARA CT
2639,1517_282_1.34,8 KARA COURT,8 KARA CT
2640,1517_282_1.35,10 KARA COURT,10 KARA CT
2641,1517_282_1.36,12 KARA COURT,12 KARA CT
2642,1517_282_1.37,15 KARA COURT,2 WASHINGTON DR #C
2643,1517_282_1.38,13 KARA COURT,13 KARA CT
2644,1517_282_1.39,9 KARA COURT,9 KARA CT
2645,1517_282_1.40,23 LIPPINCOTT DRIVE,23 LIPPINCOTT DR
2646,1517_282_1.41,21 LIPPINCOTT DRIVE,21 LIPPINCOTT DR
2647,1517_282_1.42,19 LIPPINCOTT DRIVE,19 LIPPINCOTT DR
2648,1517_282_1.43,17 LIPPINCOTT DRIVE,17 LIPPINCOTT DR
2649,1517_282_1.44,15 LIPPINCOTT DRIVE,15 LIPPINCOTT DR
2650,1517_282_1.45,13 LIPPINCOTT DRIVE,13 LIPPINCOTT DR
2651,1517_282_1.46,11 LIPPINCOTT DRIVE,11 LIPPINCOTT DR
2652,1517_282_1.47,9 LIPPINCOTT DRIVE,9 LIPPINCOTT DR
2653,1517_282_1.48,7 LIPPINCOTT DRIVE,7 LIPPINCOTT DR
2654,1517_282_1.51,56 VICARI WAY,56 VICARI WAY
2655,1517_282_1.52,66 VICARI WAY,66 VICARI WAY
2656,1517_282_1.53,68 VICARI WAY,68 VICARI WAY
2657,1517_282_1.54,70 VICARI WAY,70 VICARI WAY
2658,1517_282_1.55,72 VICARI WAY,72 VICARI WAY
2659,1517_282_1.56,74 VICARI WAY,74 VICARI WAY
2660,1517_282_1.57,76 VICARI WAY,76 VICARI WAY
2661,1517_282_1.58,78 VICARI WAY,78 VICARI WAY
2662,1517_282_1.59,80 VICARI WAY,80 VICARI WAY
2663,1517_282_1.60,82 VICARI WAY,82 VICARI WAY
2664,1517_282_1.61,84 VICARI WAY,84 VICARI WAY
2665,1517_282_1.62,86 VICARI WAY,PO BOX 1570
2666,1517_282_1.63,85 VICARI WAY,85 VICARI WAY
2667,1517_282_1.64,83 VICARI WAY,83 VICARI WAY
2668,1517_282_1.65,79 VICARI WAY,79 VICARI WAY
2669,1517_282_1.66,73 VICARI WAY,73 VICARI WAY
2670,1517_282_1.67,71 VICARI WAY,71 VICARI WAY
2671,1517_282_1.68,11 PENNY LANE,1817 OLDE HOMESTEAD LN
2672,1517_282_1.69,9 PENNY LANE,9 PENNY LN
2673,1517_282_1.70,7 PENNY LANE,7 PENNY LN
2674,1517_282_1.71,5 PENNY LANE,5 PENNY LN
2675,1517_282_6.04,4 IRIS COURT,4 IRIS CT
2676,1517_282_6.05,6 IRIS COURT,6 IRIS CT
2677,1517_282_6.06,8 IRIS COURT,8 IRIS CT
2678,1517_282_6.07,10 IRIS COURT,10 IRIS CT
2679,1517_282_6.08,12 IRIS COURT,12 IRIS CT
2680,1517_282_6.09,14 IRIS COURT,14 IRIS CT
2681,1517_282_6.10,16 IRIS COURT,16 IRIS CT
2682,1517_282_6.11,18 IRIS COURT,18 IRIS CT
2683,1517_282_6.12,20 IRIS COUT,20 IRIS CT
2684,1517_282_6.13,22 IRIS COURT,22 IRIS CT
2685,1517_282_6.14,24 IRIS COURT,24 IRIS CT
2686,1517_282_6.15,25 IRIS COURT,25 IRIS CT
2687,1517_282_6.16,23 IRIS COURT,23 IRIS CT
2688,1517_282_6.17,21 IRIS COURT,21 IRIS COURT
2689,1517_282_6.18,19 IRIS COURT,19 IRIS CT
2690,1517_282_6.20,9 IRIS COURT,9 IRIS CT
2691,1517_282_6.21,3 IRIS COURT,3 IRIS CT
2692,1517_282_6.22,19 CRESTVIEW COURT,19 CRESTVIEW CT
2693,1517_282_6.23,17 CRESTVIEW COURT,17 CRESTVIEW CT
2694,1517_282_6.24,15 CRESTVIEW COURT,15 CRESTVIEW CT
2695,1517_282_6.25,13 CRESTVIEW COURT,13 CRESTVIEW CT
2696,1517_282_6.26,11 CRESTVIEW COURT,11 CRESTVIEW CT
2697,1517_282_6.27,12 CRESTVIEW COURT,12 CRESTVIEW CT
2698,1517_282_6.28,14 CRESTVIEW COURT,14 CRESTVIEW CT
2699,1517_282_6.29,16 CRESTVIEW COURT,16 CRESTVIEW CT
2700,1517_282_6.30,18 CRESTVIEW COURT,18 CRESTVIEW CT
2701,1517_282_6.31,20 CRESTVIEW COURT,20 CRESTVIEW CT
2702,1517_282_6.32,4 IVY CREEK DRIVE,4 IVY CREEK DRIVE
2703,1517_282_6.33,6 IVY CREEK DRIVE,6 IVY CREEK DR
2704,1517_282_6.34,8 IVY CREEK DRIVE,8 IVY CREEK DR
2705,1517_282_6.35,18 IVY CREEK DRIVE,18 IVY CREEK DR
2706,1517_282_6.36,20 IVY CREEK DRIVE,20 IVY CREEK DR
2707,1517_282_6.37,22 IVY CREEK DRIVE,22 IVY CREEK DR
2708,1517_282_6.38,24 IVY CREEK DRIVE,24 IVY CREEK DR
2709,1517_282_6.39,26 IVY CREEK DRIVE,26 IVY CREEK DR
2710,1517_282_6.40,32 IVY CREEK DRIVE,32 IVY CREEK DR
2711,1517_282_6.41,34 IVY CREEK DRIVE,34 IVY CREEK DR
2712,1517_282_6.42,36 IVY CREEK DRIVE,36 IVY CREEK DR
2713,1517_282_6.43,38 IVY CREEK DRIVE,38 IVY CREEK DR
2714,1517_282_6.45,42 IVY CREEK DRIVE,42 IVY CREEK DR
2715,1517_282_6.46,44 IVY CREEK DRIVE,44 IVY CREEK DR
2716,1517_282_6.47,46 IVY CREEK DRIVE,46 IVY CREEK DR
2717,1517_282_6.48,48 IVY CREEK DRIVE,48 IVY CREEK DR
2718,1517_282_6.49,50 IVY CREEK DRIVE,50 IVY CREEK DR
2719,1517_282_6.50,52 IVY CREEK DRIVE,52 IVY CREEK DR
2720,1517_282_6.51,54 IVY CREEK DRIVE,54 IVY CREEK DR
2721,1517_282_6.52,56 IVY CREEK DRIVE,56 IVY CREEK DR
2722,1517_282_6.53,58 IVY CREEK DRIVE,58 IVY CREEK DR
2723,1517_282_6.54,60 IVY CREEK DRIVE,60 IVY CREEK DR
