,Code,Property_Location,Mailing Address
2827,1517_325.308_9,16 SOUTH DAYTON DRIVE,18 S DAYTON DR
2828,1517_325.308_10,18 SOUTH DAYTON DRIVE,18 S DAYTON DR
2829,1517_325.308_11,20 SOUTH DAYTON DRIVE,20 S DAYTON DR
2830,1517_325.308_12,22 SOUTH DAYTON DRIVE,22 S DAYTON DR
2831,1517_325.308_15,28 SOUTH DAYTON DRIVE,28 S DAYTON DR
2832,1517_325.308_20,29 SOUTH DAYTON DRIVE,29 S DAYTON DR
2833,1517_325.308_25,19 SOUTH DAYTON DRIVE,17 S DAYTON DR
2834,1517_325.308_26,17 SOUTH DAYTON DRIVE,17 S DAYTON DR
2835,1517_325.308_29,11 SOUTH DAYTON DRIVE,11 S DAYTON DR
2836,1517_325.308_30,9 SOUTH DAYTON DRIVE,9 S DAYTON DR
2837,1517_325.308_32,5 SOUTH DAYTON DRIVE,5 S DAYTON DR
2838,1517_325.308_33,3 SOUTH DAYTON DRIVE,3 S DAYTON DR.
2839,1517_325.308_34,1 SOUTH DAYTON DRIVE,1 S DAYTON DR
2840,1517_325.309_1,529 WEST CALABREEZE WAY,1 S LOS ANGELES DR
2841,1517_325.309_2,2 SOUTH BOSTON DRIVE,2 S BOSTON DR
2842,1517_325.309_3,4 SOUTH BOSTON DRIVE,4 S BOSTON DR
2843,1517_325.309_4,6 SOUTH BOSTON DRIVE,PO BOX 1030
2844,1517_325.309_7,12 SOUTH BOSTON DRIVE,12 S BOSTON DR
2845,1517_325.309_8,14 SOUTH BOSTON DRIVE,14 S BOSTON DR
2846,1517_325.309_9,16 SOUTH BOSTON DRIVE,135 E NAVASINK DR
2847,1517_325.309_10,18 SOUTH BOSTON DRIVE,18 S BOSTON DR
2848,1517_325.309_11,20 SOUTH BOSTON DRIVE,20 S BOSTON DR
2849,1517_325.309_13,24 SOUTH BOSTON DRIVE,24 S BOSTON DR
2850,1517_325.309_14,26 SOUTH BOSTON DRIVE,26 S BOSTON DR
2851,1517_325.309_15,28 SOUTH BOSTON DRIVE,28 S BOSTON DR
2852,1517_325.309_16,30 SOUTH BOSTON DRIVE,30 S BOSTON DR
2853,1517_325.309_17,32 SOUTH BOSTON DRIVE,32 S BOSTON DR
2854,1517_325.309_19,31 SOUTH BOSTON DRIVE,31 S BOSTON DR
2855,1517_325.309_24,21 SOUTH BOSTON DRIVE,17 S BOSTON DR
2856,1517_325.309_25,19 SOUTH BOSTON DRIVE,19 S BOSTON DR
2857,1517_325.309_26,17 SOUTH BOSTON DRIVE,17 S BOSTON DR
2858,1517_325.309_27,15 SOUTH BOSTON DRIVE,15 S BOSTON DR
2859,1517_325.309_28,13 SOUTH BOSTON DRIVE,13 S BOSTON DR
2860,1517_325.309_29,11 SOUTH BOSTON DRIVE,11 S BOSTON DR
2861,1517_325.309_30,9 SOUTH BOSTON DRIVE,9 S BOSTON DR
2862,1517_325.309_31,7 SOUTH BOSTON DRIVE,7 S BOSTON DR
2863,1517_325.309_32,5 SOUTH BOSTON DRIVE,5 S BOSTON DR
2864,1517_325.309_34,1 SOUTH BOSTON DRIVE,1 S BOSTON DR
2865,1517_325.309_35,523 WEST CALABREEZE WAY,1 S BOSTON DR
2866,1517_325.312_3,4 SOUTH LOS ANGELES DRIVE,4 S LOS ANGELES DR
2867,1517_325.312_7,12 SOUTH LOS ANGELES DR.,12 S LOS ANGLES DR
2868,1517_325.312_10,18 SOUTH LOS ANGELES DR.,18 S LOS ANGELES DR
2869,1517_325.312_11,20 SOUTH LOS ANGELES DR.,20 S LOS ANGELES DRST
2870,1517_325.312_18,34 SOUTH LOS ANGELES DR.,34 S LOS ANGELES DR
2871,1517_325.312_20,38 SOUTH LOS ANGELES DR.,38 S LOS ANGELES DR
2872,1517_325.312_21,40 SOUTH LOS ANGELES DR.,38 S LOS ANGELES DR
2873,1517_325.312_22,42 SOUTH LOS ANGELES DR.,42 S LOS ANGELES DR
2874,1517_325.312_23,43 SOUTH LOS ANGELES DR.,43 S LOS ANGELES DR
2875,1517_325.312_24,41 SOUTH LOS ANGELES DR.,133 GIFFORDTOWN LN
2876,1517_325.312_28,33 SOUTH LOS ANGELES DR.,1 CORPORATE DR #360
2877,1517_325.312_29,31 SOUTH LOS ANGELES DR.,31 S LOS ANGELES DR
2878,1517_325.312_31,27 SOUTH LOS ANGELES DR.,6 W POTOMAC DR
2879,1517_325.312_34,21 SOUTH LOS ANGELES DR.,21 S LOS ANGELES DR
2880,1517_325.312_38,13 SOUTH LOS ANGELES DR.,13 S LOS ANGELES DR
2881,1517_325.312_40,9 SOUTH LOS ANGELES DRIVE,9 S LOS ANGELES DR
2882,1517_325.312_41,7 SOUTH LOS ANGELES DRIVE,7 S LOS ANGELES DR
2883,1517_325.312_43,3 SOUTH LOS ANGELES DRIVE,3 S LOS ANGELES DR
2884,1517_325.312_44,1 SOUTH LOS ANGELES DRIVE,1 S LOS ANGELES DR
2885,1517_325.313_3,4 SOUTH PORTLAND DRIVE,4 S PORTLAND DR
2886,1517_325.313_4,6 SOUTH PORTLAND DRIVE,6 S PORTLAND DR
2887,1517_325.313_6,10 SOUTH PORTLAND DRIVE,11 CHERRYWOOD DR
2888,1517_325.313_8,14 SOUTH PORTLAND DRIVE,14 S PORTLAND DR
2889,1517_325.313_9,16 SOUTH PORTLAND DRIVE,25 BERRY AVE W
2890,1517_325.313_11,20 SOUTH PORTLAND DRIVE,20 S PORTLAND DR
2891,1517_325.313_13,24 SOUTH PORTLAND DRIVE,24 S PORTLAND DR
2892,1517_325.313_14,26 SOUTH PORTLAND DRIVE,26 S PORTLAND DR
2893,1517_325.313_15,28 SOUTH PORTLAND DRIVE,28 S PORTLAND DR
2894,1517_325.313_18,34 SOUTH PORTLAND DRIVE,34 S PORTLAND DR
2895,1517_325.313_19,36 SOUTH PORTLAND DRIVE,36 S PORTLAND DR
2896,1517_325.313_20,38 SOUTH PORTLAND DRIVE,38 S PORTLAND DR
2897,1517_325.313_21,40 SOUTH PORTLAND DRIVE,40 S PORTLAND DR
2898,1517_325.313_23.01,44 SOUTH PORTLAND DRIVE,44 S PORTLAND DR
2899,1517_325.313_25,43 SOUTH PORTLAND DRIVE,43 S PORTLAND DR
2900,1517_325.313_26,41 SOUTH PORTLAND DRIVE,41 S PORTLAND DR
2901,1517_325.313_29,35 SOUTH PORTLAND DRIVE,35 S PORTLAND DR
2902,1517_325.313_31,31 SOUTH PORTLAND DRIVE,31 S PORTLAND DRIVE
2903,1517_325.313_32,29 SOUTH PORTLAND DRIVE,29 S PORTLAND DR
2904,1517_325.313_33,27 SOUTH PORTLAND DRIVE,27 S PORTLAND DR
2905,1517_325.313_34,25 SOUTH PORTLAND DRIVE,106 BOWOOD DR
2906,1517_325.313_35,23 SOUTH PORTLAND DRIVE,23 S PORTLAND DR
2907,1517_325.313_40,13 SOUTH PORTLAND DRIVE,13 S PORTLAND DR
2908,1517_325.313_43,7 SOUTH PORTLAND DRIVE,7 S PORTLAND DR
2909,1517_325.313_46,1 SOUTH PORTLAND DRIVE,1 S PORTLAND DR
2910,1517_325.315_4,7 CLEARVIEW DRIVE,7 CLEARVIEW DR
2911,1517_325.401_2,101 LEXINGTON DRIVE,PO BOX 653
2912,1517_325.401_4,105 LEXINGTON DRIVE,105 LEXINGTON DR
2913,1517_325.401_5,107 LEXINGTON DRIVE,107 LEXINGTON DR
2914,1517_325.401_6,109 LEXINGTON DRIVE,109 LEXINGTON DR
2915,1517_325.401_7,111 LEXINGTON DRIVE,111 LEXINGTON DR
2916,1517_325.401_8,113 LEXINGTON DRIVE,13 KARA CT
2917,1517_325.401_9,115 LEXINGTON DRIVE,115 LEXINGTON DR
2918,1517_325.401_10,117 LEXINGTON DRIVE,117 LEXINGTON DR
2919,1517_325.401_11,119 LEXINGTON DRIVE,119 LEXINGTON DR
2920,1517_325.401_12,121 LEXINGTON DRIVE,121 LEXINGTON DR
2921,1517_325.401_13,123 LEXINGTON DRIVE,123 LEXINGTON DR
2922,1517_325.401_14,125 LEXINGTON DRIVE,125 LEXINGTON DR
2923,1517_325.401_16,129 LEXINGTON DRIVE,129 LEXINGTON DR
2924,1517_325.401_17,128 LEXINGTON DRIVE,128 LEXINGTON DR
2925,1517_325.401_18,126 LEXINGTON DRIVE,126 LEXINGTON DR
2926,1517_325.401_19,124 LEXINGTON DRIVE,124 LEXINGTON DR
2927,1517_325.401_20,122 LEXINGTON DRIVE,122 LEXINGTON DR
2928,1517_325.401_21,120 LEXINGTON DRIVE,120 LEXINGTON DR
2929,1517_325.401_22,118 LEXINGTON DRIVE,327 CENTER ST
2930,1517_325.401_25,110 LEXINGTON DRIVE,110 LEXINGTON DR
2931,1517_325.401_27,106 LEXINGTON DRIVE,106 LEXINGTON DR
2932,1517_325.401_28,204 SHENANDOAH DRIVE,PO BOX 653
2933,1517_325.402_1,CENTER STREET,PO BOX 653
2934,1517_325.402_2,203 LEXINGTON DRIVE,203 LEXINGTON DR
2935,1517_325.402_3,205 LEXINGTON DRIVE,205 LEXINGTON DR
2936,1517_325.402_4,207 LEXINGTON DRIVE,207 LEXINGTON DR
2937,1517_325.402_6,211 LEXINGTON DRIVE,211 LEXINGTON DR
2938,1517_325.402_8,215 LEXINGTON DRIVE,215 LEXINGTON DR
2939,1517_325.402_9,217 LEXINGTON DRIVE,217 LEXINGTON DR
2940,1517_325.402_10,219 LEXINGTON DRIVE,219 LEXINGTON DR
2941,1517_325.402_11,221 LEXINGTON DRIVE,221 LEXINGTON DR
2942,1517_325.402_12,223 LEXINGTON DRIVE,223 LEXINGTON DR
2943,1517_325.402_13,225 LEXINGTON DRIVE,327 CENTER ST
2944,1517_325.402_14,227 LEXINGTON DRIVE,227 LEXINGTON DR
2945,1517_325.402_16,231 LEXINGTON DRIVE,231 LEXINGTON DR
2946,1517_325.402_19,237 LEXINGTON DRIVE,237 LEXINGTON DR
2947,1517_325.402_20,239 LEXINGTON DRIVE,239 LEXINGTON DR
2948,1517_325.402_21,241 LEXINGTON DRIVE,241 LEXINGTON DR
2949,1517_325.402_22,243 LEXINGTON DRIVE,16 BAYBERRY DR
2950,1517_325.402_23,245 LEXINGTON DRIVE,245 LEXINGTON DR
2951,1517_325.402_24,247 LEXINGTON DRIVE,247 LEXINGTON DR
2952,1517_325.402_25,249 LEXINGTON DRIVE,43 BEACH DR
2953,1517_325.402_26,251 LEXINGTON DRIVE,251 LEXINGTON DR
2954,1517_325.402_27,253 LEXINGTON DRIVE,253 LEXINGTON DR
2955,1517_325.402_28,255 LEXINGTON DRIVE,255 LEXINGTON DR
2956,1517_325.402_29,257 LEXINGTON DRIVE,20 MY WAY
2957,1517_325.402_30,259 LEXINGTON DRIVE,259 LEXINGTON DR
2958,1517_325.402_31,403 LENAPE DRIVE,403 LENAPE DR
2959,1517_325.402_32,405 LENAPE DRIVE,199 E HOLLY LN
2960,1517_325.402_33,407 LENAPE DRIVE,407 LENAPE DR
2961,1517_325.402_34,408 LENAPE DRIVE,408 LENAPE DR
2962,1517_325.402_35,406 LENAPE DRIVE,406 LENAPE DR
2963,1517_325.402_36,404 LENAPE DRIVE,404 LENAPE DR
2964,1517_325.403_1,202 SHENANDOAH DRIVE,PO BOX 653
2965,1517_325.403_2,203 YORKTOWNE DRIVE,203 YORKTOWNE DR
2966,1517_325.403_3,205 YORKTOWNE DRIVE,122 N BURGEE DR
2967,1517_325.403_4,207 YORKTOWNE DRIVE,9 OHIO DR
2968,1517_325.403_5,209 YORKTOWNE DRIVE,209 YORKTOWNE DR
2969,1517_325.403_6,211 YORKTOWNE DRIVE,211 YORKTOWNE DR
2970,1517_325.403_8,215 YORKTOWNE DRIVE,409 TWIN LAKES BLVD
2971,1517_325.403_9,217 YORKTOWNE DRIVE,217 YORKTOWNE DR
2972,1517_325.403_10,219 YORKTOWNE DRIVE,1661 WORTHINGTON RD #100
2973,1517_325.403_11,221 YORKTOWNE DRIVE,160 MATHISTOWN RD
2974,1517_325.403_12,223 YORKTOWNE DRIVE,223 YORKTOWNE DR
2975,1517_325.403_13,225 YORKTOWNE DRIVE,225 YORKTOWNE DR
2976,1517_325.403_14,227 YORKTOWNE DRIVE,227 YORKTOWNE DR
2977,1517_325.403_15,229 YORKTOWNE DRIVE,229 YORKTOWNE DR
2978,1517_325.403_16,231 YORKTOWNE DRIVE,231 YORKTOWNE DR
2979,1517_325.403_17,233 YORKTOWNE DRIVE,155 REVOLUTIONARY RD
2980,1517_325.403_18,235 YORKTOWNE DRIVE,235 YORKTOWNE DR
2981,1517_325.403_19,237 YORKTOWNE DRIVE,237 YORKTOWNE DR
2982,1517_325.403_20,239 YORKTOWNE DRIVE,239 YORKTOWNE DR
2983,1517_325.403_21,241 YORKTOWNE DRIVE,241 YORKTOWNE DR
2984,1517_325.403_22,243 YORKTOWNE DRIVE,243 YORKTOWNE DR
2985,1517_325.403_23,245 YORKTOWNE DRIVE,245 YORKTOWNE DR
2986,1517_325.403_24,247 YORKTOWNE DRIVE,247 YORKTOWNE DR
2987,1517_325.403_25,249 YORKTOWNE DRIVE,249 YORKTOWNE DR
2988,1517_325.403_26,254 LEXINGTON DRIVE,215 LAKE WINNIPESAUKEE DR
2989,1517_325.403_27,252 LEXINGTON DRIVE,252 LEXINGTON DR
2990,1517_325.403_28,250 LEXINGTON DRIVE,250 LEXINGTON DR
2991,1517_325.403_29,248 LEXINGTON DRIVE,248 LEXINGTON DR
2992,1517_325.403_30,246 LEXINGTON DRIVE,246 LEXINGTON DR
2993,1517_325.403_31,244 LEXINGTON DRIVE,244 LEXINGTON DR
2994,1517_325.403_33,240 LEXINGTON DRIVE,240 LEXINGTON DR
2995,1517_325.403_34,238 LEXINGTON DRIVE,238 LEXINGTON DR
2996,1517_325.403_35,236 LEXINGTON DRIVE,236 LEXINGTON DR
2997,1517_325.403_36,234 LEXINGTON DRIVE,234 LEXINGTON DR
2998,1517_325.403_38,230 LEXINGTON DRIVE,230 LEXINGTON DR
2999,1517_325.403_39,228 LEXINGTON DRIVE,228 LEXINGTON DR
3000,1517_325.403_40,226 LEXINGTON DRIVE,226 LEXINGTON DR
3001,1517_325.403_41,224 LEXINGTON DRIVE,224 LEXINGTON DR
3002,1517_325.403_42,222 LEXINGTON DRIVE,222 LEXINGTON DR
3003,1517_325.403_43,220 LEXINGTON DRIVE,PO BOX 1445
3004,1517_325.403_45,216 LEXINGTON DRIVE,216 LEXINGTON DR
3005,1517_325.403_46,214 LEXINGTON DRIVE,214 LEXINGTON DR
3006,1517_325.403_47,212 LEXINGTON DRIVE,212 LEXINGTON DR
3007,1517_325.403_49,208 LEXINGTON DRIVE,208 LEXINGTON DR
3008,1517_325.403_50,206 LEXINGTON DRIVE,206 LEXINGTON DR
3009,1517_325.403_51,204 LEXINGTON DRIVE,204 LEXINGTON DR
3010,1517_325.404_1,215 VALLEY FORGE DRIVE,PO BOX 653
3011,1517_325.404_2,217 VALLEY FORGE DRIVE,217 VALLEY FORGE DR
3012,1517_325.404_3,219 VALLEY FORGE DRIVE,219 VALLEY FORGE DR
3013,1517_325.404_4,221 VALLEY FORGE DRIVE,221 VALLEY FORGE DR
3014,1517_325.404_5,223 VALLEY FORGE DRIVE,223 VALLEY FORGE DR
3015,1517_325.404_6,225 VALLEY FORGE DRIVE,225 VALLEY FORGE DR
3016,1517_325.404_7,227 VALLEY FORGE DRIVE,227 VALLEY FORGE DR
3017,1517_325.404_8,229 VALLEY FORGE DRIVE,229 VALLEY FORGE DR
3018,1517_325.404_9,231 VALLEY FORGE DRIVE,231 VALLEY FORGE DR
3019,1517_325.404_10,233 VALLEY FORGE DRIVE,1601 W 7TH ST
3020,1517_325.404_11,235 VALLEY FORGE DRIVE,235 VALLEY FORGE DR
3021,1517_325.404_12,237 VALLEY FORGE DRIVE,237 VALLEY FORGE DR
3022,1517_325.404_14,241 VALLEY FORGE DRIVE,80 S MT ARIY AVE
3023,1517_325.404_15,243 VALLEY FORGE DRIVE,243 VALLEY FORGE DR
3024,1517_325.404_16,245 VALLEY FORGE DRIVE,245 VALLEY FORGE DR
3025,1517_325.404_17,247 VALLEY FORGE DRIVE,4108 56TH LN
3026,1517_325.404_18,249 VALLEY FORGE DRIVE,249 VALLEY FORGE DR
3027,1517_325.404_19,251 VALLEY FORGE DRIVE,251 VALLEY FORGE DR
3028,1517_325.404_20,324 CONCORD COURT,324 CONCORD CT
3029,1517_325.404_22,320 CONCORD COURT,320 CONCORD CT
3030,1517_325.404_24,316 CONCORD COURT,316 CONCORD CT
3031,1517_325.404_25,314 CONCORD COURT,407 KEY PL
3032,1517_325.404_26,312 CONCORD COURT,312 CONCORD CT
3033,1517_325.404_28,308 CONCORD COURT,308 CONCORD CT
3034,1517_325.404_29,306 CONCORD COURT,306 CONCORD CT
3035,1517_325.404_31,222 YORKTOWNE DRIVE,222 YORKTOWNE DR
3036,1517_325.404_32,220 YORKTOWNE DRIVE,220 YORKTOWNE DR
3037,1517_325.404_33,218 YORKTOWNE DRIVE,218 YORKTOWNE DR
3038,1517_325.404_34,216 YORKTOWNE DRIVE,216 YORKTOWNE DR
3039,1517_325.404_35,403 KEY PLACE,403 KEY PL
3040,1517_325.404_36,405 KEY PLACE,405 KEY PL
3041,1517_325.404_37,407 KEY PLACE,407 KEY PL
3042,1517_325.404_38,408 KEY PLACE,408 KEY PL
3043,1517_325.404_39,406 KEY PLACE,406 KEY PL
3044,1517_325.404_40,404 KEY PLACE,404 KEY PLACE
3045,1517_325.404_41,210 YORKTOWNE DRIVE,11 OAK LEAF DR
3046,1517_325.404_42,208 YORKTOWNE DRIVE,208 YORKTOWNE DR
3047,1517_325.404_43,206 YORKTOWNE DRIVE,206 YORKTOWNE DR
3048,1517_325.404_44,204 YORKTOWNE DRIVE,204 YORKTOWNE DR
3049,1517_325.405_1,307 CONCORD COURT,307 CONCORD CT
3050,1517_325.405_2,309 CONCORD COURT,309 CONCORD CT
3051,1517_325.405_3,311 CONCORD COURT,311 CONCORD CT
3052,1517_325.405_5,315 CONCORD COURT,315 CONCORD CT
3053,1517_325.405_6,317 CONCORD COURT,317 CONCORD CT
3054,1517_325.405_7,319 CONCORD COURT,319 CONCORD CT
3055,1517_325.405_8,321 CONCORD COURT,321 CONCORD CT
3056,1517_325.405_9,323 CONCORD COURT,16 DADDY TUCKER DR
3057,1517_325.405_10,325 CONCORD COURT,325 CONCORD CT
3058,1517_325.405_11,327 CONCORD COURT,327 CONCORD CT
3059,1517_325.405_12,329 CONCORD COURT,329 CONCORD CT
3060,1517_325.405_13,331 CONCORD COURT,331 CONCORD CT
3061,1517_325.405_14,266 YORKTOWNE DRIVE,266 YORKTOWNE DR
3062,1517_325.405_15,264 YORKTOWNE DRIVE,264 YORKTOWNE DR
3063,1517_325.405_16,262 YORKTOWNE DRIVE,262 YORKTOWNE DR
3064,1517_325.405_17,260 YORKTOWNE DRIVE,260 YORKTOWNE DR
3065,1517_325.405_18,258 YORKTOWNE DRIVE,258 YORKTOWNE DR
3066,1517_325.405_19,256 YORKTOWNE DRIVE,256 YORKTOWNE DR
3067,1517_325.405_20,254 YORKTOWNE DRIVE,254 YORKTOWNE DR
3068,1517_325.405_22,250 YORKTOWNE DRIVE,250 YORKTOWNE DR
3069,1517_325.405_23,248 YORKTOWNE DRIVE,248 YORKTOWNE DR
3070,1517_325.405_24,246 YORKTOWNE DRIVE,120 LAKE DEER BROOK DR
3071,1517_325.405_25,244 YORKTOWNE DRIVE,244 YORKTOWNE DR
3072,1517_325.405_26,242 YORKTOWNE DRIVE,242 YORKTOWNE DR
3073,1517_325.405_27,240 YORKTOWNE DRIVE,240 YORKTOWNE DR
3074,1517_325.405_28,238 YORKTOWNE DRIVE,PO BOX 624
3075,1517_325.405_29,236 YORKTOWNE DRIVE,236 YORKTOWNE DR
3076,1517_325.406_1,251 YORKTOWNE DRIVE,251 YORKTOWNE DR
3077,1517_325.406_2,253 YORKTOWNE DRIVE,253 YORKTOWNE DRIVE
3078,1517_325.406_3,255 YORKTOWNE DRIVE,255 YORKTOWNE DR
3079,1517_325.406_4,257 YORKTOWNE DRIVE,257 YORKTOWNE DR
3080,1517_325.406_6,259 YORKTOWNE DRIVE,259 YORKTOWNE DR
3081,1517_325.406_10,263 YORKTOWNE DRIVE,383 CENTER ST
3082,1517_325.406_12,265 YORKTOWNE DRIVE,265 YORKTOWNE DR
3083,1517_325.406_14,269 YORKTOWNE DRIVE,269 YORKTOWNE DR
3084,1517_325.406_15,269 VALLEY FORGE DRIVE,269 VALLEY FORGE DR
3085,1517_325.406_16,326 LEXINGTON DRIVE,326 LEXINGTON DR
3086,1517_325.406_17,324 LEXINGTON DRIVE,324 LEXINGTON DR
3087,1517_325.406_18,322 LEXINGTON DRIVE,322 LEXINGTON DR
3088,1517_325.406_20,318 LEXINGTON DRIVE,318 LEXINGTON DR
3089,1517_325.406_21,316 LEXINGTON DRIVE,116 LORDS BROOK RD
3090,1517_325.406_23,314 LEXINGTON DRIVE,314 LEXINGTON DR
3091,1517_325.406_25,312 LEXINGTON DRIVE,312 LEXINGTON DR
3092,1517_325.406_27,310 LEXINGTON DRIVE,310 LEXINGTON DR
3093,1517_325.406_30,306 LEXINGTON DRIVE,306 LEXINGTON DR
3094,1517_325.406_31,304 LEXINGTON DRIVE,304 LEXINGTON DR
3095,1517_325.406_32,302 LENAPE DRIVE,302 LENAPE DR
3096,1517_325.407_1,402 LENAPE DRIVE,402 LENAPE DR
3097,1517_325.407_2,401 BETSY ROSS LANE,401 BETSY ROSS LN
3098,1517_325.407_3,403 BETSY ROSS LANE,107 HOLLYBROOK DR
3099,1517_325.407_4,405 BETSY ROSS LANE,860 MAIN ST
3100,1517_325.407_5,407 BETSY ROSS LANE,407 BETSY ROSS LN
3101,1517_325.407_6,406 BETSY ROSS LANE,406 BETSY ROSS LN
3102,1517_325.407_7,404 BETSY ROSS LANE,404 BETSY ROSS LN
3103,1517_325.408_1,402 BETSY ROSS LANE,8930 S BECK AVE #111
3104,1517_325.408_2,313 LEXINGTON DRIVE,313 LEXINGTON DR
3105,1517_325.408_3,403 ALDEN COURT,9990 RICHMOND AVE #400
3106,1517_325.408_4,405 ALDEN COURT,405 ALDEN CT
3107,1517_325.409_1,319 LEXINGTON DRIVE,319 LEXINGTON DR
3108,1517_325.409_2,321 LEXINGTON DRIVE,321 LEXINGTON DR
3109,1517_325.409_3,323 LEXINGTON DRIVE,42 W POTOMAC DR
3110,1517_325.409_4,325 LEXINGTON DRIVE,325 LEXINGTON DR
3111,1517_325.409_5,327 LEXINGTON DRIVE,327 LEXINGTON DR
3112,1517_325.411_2,240 VALLEY FORGE DRIVE,240 VALLEY FORGE DR
3113,1517_325.411_3,238 VALLEY FORGE DRIVE,238 VALLEY FORGE DR
3114,1517_325.411_4,236 VALLEY FORGE DRIVE,236 VALLEY FORGE DR
3115,1517_325.411_5,234 VALLEY FORGE DRIVE,234 VALLEY FORGE DR
3116,1517_325.411_6,232 VALLEY FORGE DRIVE,232 VALLEY FORGE DR
3117,1517_325.411_7,230 VALLEY FORGE DRIVE,230 VALLEY FORGE DR
3118,1517_325.411_8,228 VALLEY FORGE DRIVE,228 VALLEY FORGE DR
3119,1517_325.411_9,226 VALLEY FORGE DRIVE,327 CENTER ST
3120,1517_325.411_11,222 VALLEY FORGE DRIVE,222 VALLEY FORGE DR
3121,1517_325.411_12,220 VALLEY FORGE DRIVE,220 VALLEY FORGE DR
3122,1517_325.411_13,218 VALLEY FORGE DRIVE,218 VALLEY FORGE DR
3123,1517_325.411_14,216 VALLEY FORGE DRIVE,216 VALLEY FORGE DR
3124,1517_325.411_16,212 VALLEY FORGE DRIVE,212 VALLEY FORGE DR
3125,1517_325.411_17,210 VALLEY FORGE DRIVE,210 VALLEY FORGE DR
3126,1517_325.411_18,208 VALLEY FORGE DRIVE,208 VALLEY FORGE DR
3127,1517_325.411_19,206 VALLEY FORGE DRIVE,206 VALLEY FORGE DR
3128,1517_325.411_21,202 VALLEY FORGE DRIVE,202 VALLEY FORGE DR
3129,1517_325.411_22,107 LANTERN PLACE,11 CABLE DR
3130,1517_325.411_23,109 LANTERN PLACE,109 LANTERN PL
3131,1517_325.411_25,113 LANTERN PLACE,113 LANTERN PL
3132,1517_325.411_27,115 LANTERN PLACE,115 LANTERN PL
3133,1517_325.411_29,117 LANTERN PLACE,117 LANTERN PL
3134,1517_325.411_30,119 LANTERN PLACE,119 LANTERN PL
3135,1517_325.411_32,123 LANTERN PLACE,123 LANTERN PL
3136,1517_325.411_33,125 LANTERN PLACE,125 LANTERN PL
3137,1517_325.411_34,127 LANTERN PLACE,127 LANTERN PL
3138,1517_325.411_35,129 LANTERN PLACE,129 LANTERN PL
3139,1517_325.411_36,131 LANTERN PLACE,131 LANTERN PL
3140,1517_325.411_38,133 LANTERN PLACE,133 LANTERN PL
3141,1517_325.411_40,135 LANTERN PLACE,135 LANTERN PL
3142,1517_325.411_41,401 HANCOCK DRIVE,401 HANCOCK DR
3143,1517_325.411_42,403 HANCOCK DRIVE,403 HANCOCK DR
3144,1517_325.411_43,405 HANCOCK DRIVE,405 HANCOCK DR
3145,1517_325.412_1,272 VALLEY FORGE DRIVE,272 VALLEY FORGE DR
3146,1517_325.412_2,270 VALLEY FORGE DRIVE,270 VALLEY FORGE DR
3147,1517_325.412_3,268 VALLEY FORGE DRIVE,268 VALLEY FORGE DR
3148,1517_325.412_4,266 VALLEY FORGE DRIVE,266 VALLEY FORGE DR
3149,1517_325.412_7,260 VALLEY FORGE DRIVE,260 VALLEY FORGE DR
3150,1517_325.412_9,258 VALLEY FORGE DRIVE,258 VALLEY FORGE DR
3151,1517_325.412_11,256 VALLEY FORGE DRIVE,256 VALLEY FORGE DR
3152,1517_325.412_12,254 VALLEY FORGE DRIVE,254 VALLEY FORGE DR
3153,1517_325.412_13,252 VALLEY FORGE DRIVE,252 VALLEY FORGE DR
3154,1517_325.412_14,250 VALLEY FORGE DRIVE,250 VALLEY FORGE DR
3155,1517_325.412_15,248 VALLEY FORGE DRIVE,248 VALLEY FORGE DR
3156,1517_325.412_16,406 HANCOCK DRIVE,PO BOX 1013
3157,1517_325.412_17,404 HANCOCK DRIVE,305 MAITLAND AVE
3158,1517_325.412_18,203 LANTERN PLACE,203 LANTERN PL
3159,1517_325.412_19,205 LANTERN PLACE,205 LANTERN PL
3160,1517_325.412_20,207 LANTERN PLACE,207 LANTERN PL
3161,1517_325.412_22,211 LANTERN PLACE,211 LANTERN PL
3162,1517_325.412_23,213 LANTERN PLACE,213 LANTERN PL
3163,1517_325.412_25,217 LANTERN PLACE,217 LANTERN PL
3164,1517_325.412_26,219 LANTERN PLACE,1 MECHANIC ST #308
3165,1517_325.412_27,221 LANTERN PLACE,221 LANTERN PL
3166,1517_325.412_28,223 LANTERN PLACE,223 LANTERN PL
3167,1517_325.412_29,225 LANTERN PLACE,225 LANTERN PL
3168,1517_325.412_30,227 LANTERN PLACE,227 LANTERN PL
3169,1517_325.413_1,102 LANTERN PLACE,102 LANTERN PL
3170,1517_325.413_2,104 LANTERN PLACE,104 LANTERN PL
3171,1517_325.413_3,106 LANTERN PLACE,106 LANTERN PL
3172,1517_325.413_4,108 LANTERN PLACE,108 LANTERN PL
3173,1517_325.413_5,110 LANTERN PLACE,110 LANTERN PL
3174,1517_325.413_6,112 LANTERN PLACE,112 LANTERN PL
3175,1517_325.413_7,114 LANTERN PLACE,114 LANTERN PL
3176,1517_325.413_9,118 LANTERN PLACE,118 LANTERN PL
3177,1517_325.413_10,120 LANTERN PLACE,120 LANTERN PL
3178,1517_325.413_12,122 LANTERN PLACE,413 LEXINGTON DR
3179,1517_325.413_14,124 LANTERN PLACE,124 LANTERN PL
3180,1517_325.413_15,126 LANTERN PLACE,126 LANTERN PL
